Size C S Time
10 63 0 4.655100000000578e-05
50 453 0 0.00017300999999997346
100 981 0 0.0003328230000000376
500 6291 0 0.0019969389999999754
1000 12273 0 0.003407773000000003
5000 75351 0 0.020074592000000002
10000 143595 0 0.03854664800000007
50000 809607 0 0.23220577900000006
100000 1747683 0 0.560426292
