Size C S Time
100 0 0 0.15813538400000005
200 0 0 0.013141385000000061
300 0 0 0.018660826000000075
400 0 0 0.025105794999999986
500 0 0 0.03030377399999995
600 0 0 0.03651342000000002
700 0 0 0.042459520000000084
800 0 0 0.061288224
900 0 0 0.05192665399999996
1000 0 0 0.05888478500000005
1100 0 0 0.062328113000000185
1200 0 0 0.08235102200000011
1300 0 0 0.07359095399999993
1400 0 0 0.07872955300000006
1500 0 0 0.08529144999999994
1600 0 0 0.0892765310000001
1700 0 0 0.09473989000000005
1800 0 0 0.10111924599999988
1900 0 0 0.10795091900000009
2000 0 0 0.11103429899999995
2100 0 0 0.1170023910000002
2200 0 0 0.12260907000000021
2300 0 0 0.12920358799999976
2400 0 0 0.13464348900000012
2500 0 0 0.13831444100000034
2600 0 0 0.14541259299999965
2700 0 0 0.1527471659999997
2800 0 0 0.15506226699999992
2900 0 0 0.16098307499999986
3000 0 0 0.20869775599999985
3100 0 0 0.17747615199999967
3200 0 0 0.178603646
3300 0 0 0.22862646299999945
3400 0 0 0.18832516199999993
3500 0 0 0.19761379000000012
3600 0 0 0.1995491490000001
3700 0 0 0.26480119499999955
3800 0 0 0.22141541500000006
3900 0 0 0.224306726
4000 0 0 0.22808434199999983
4100 0 0 0.23124579599999961
4200 0 0 0.23127768600000032
4300 0 0 0.3014546359999999
4400 0 0 0.3095552880000003
4500 0 0 0.31081803799999985
4600 0 0 0.2541985029999996
4700 0 0 0.32889678899999986
4800 0 0 0.26789630400000064
4900 0 0 0.2714833179999996
5000 0 0 0.27642801500000047
5100 0 0 0.2820269969999991
5200 0 0 0.357575301999999
5300 0 0 0.37078010099999936
5400 0 0 0.2995984499999995
5500 0 0 0.38262024999999866
5600 0 0 0.3085381250000001
5700 0 0 0.31420015199999973
5800 0 0 0.3233263999999991
5900 0 0 0.43644304400000067
6000 0 0 0.3310660050000003
6100 0 0 0.3424278129999987
6200 0 0 0.4298873790000002
6300 0 0 0.4398885700000008
6400 0 0 0.4460773220000007
6500 0 0 0.36459537899999717
6600 0 0 0.36526835699999793
6700 0 0 0.4644416139999983
6800 0 0 0.37458190899999977
6900 0 0 0.48295948799999877
7000 0 0 0.4830808140000009
7100 0 0 0.40009420199999823
7200 0 0 0.4105656710000005
7300 0 0 0.40885390400000077
7400 0 0 0.5163763320000001
7500 0 0 0.42118009300000026
7600 0 0 0.41955446400000085
7700 0 0 0.4369371469999983
7800 0 0 0.5457894010000004
7900 0 0 0.4365988250000008
8000 0 0 0.4487267129999992
8100 0 0 0.5627835460000021
8200 0 0 0.5702475100000015
8300 0 0 0.579524408000001
8400 0 0 0.584114655999997
8500 0 0 0.5996466500000004
8600 0 0 0.6293163009999994
8700 0 0 0.48474419700000126
8800 0 0 0.6193055789999988
8900 0 0 0.6219985889999968
9000 0 0 0.6272317580000006
9100 0 0 0.5075766769999994
9200 0 0 0.5103693869999972
9300 0 0 0.6464555979999957
9400 0 0 0.657874587000002
9500 0 0 0.5319358180000009
9600 0 0 0.5366693850000033
9700 0 0 0.6733252080000014
9800 0 0 0.675431377999999
9900 0 0 0.7007490350000012
10000 0 0 0.7031847290000002
