Size C S Time
2500 42337 6745 0.02665251800000057
2600 45346 7079 0.02865421499999954
2600 45351 6977 0.028387738000000162
2600 46873 6925 0.030235486999999672
2600 42716 7166 0.02717484300000006
2600 43992 7012 0.02784928500000028
2600 44409 7045 0.028454815999999994
2600 47392 6928 0.02983155400000026
2600 45563 7106 0.028905297999999746
2600 45375 7016 0.0291281570000006
2600 44627 6949 0.028377474999999208
2700 47409 7275 0.030616324999998668
2700 48265 7313 0.03115258000000054
2700 47517 7357 0.030172073999999327
2700 46359 7291 0.02940526399999932
2700 45663 7361 0.029676505999999492
2700 45918 7372 0.02917177500000001
2700 47611 7287 0.030178671999999906
2700 45551 7402 0.028858013999998988
2700 45457 7430 0.02887047599999981
2700 45773 7477 0.029004264999999307
2800 46814 7732 0.02972818900000007
2800 49452 7644 0.031112992000000617
2800 54051 7471 0.03364141399999987
2800 52119 7582 0.03300472599999971
2800 49162 7702 0.03155944299999902
2800 46976 7761 0.029301164999999685
2800 52015 7519 0.032479467999998235
2800 47787 7676 0.030234386000000057
2800 47374 7665 0.030036453000001018
2800 48320 7648 0.030565009000000032
2900 50448 7910 0.03218073500000074
2900 51821 7892 0.03265541000000027
2900 53894 7830 0.03402041999999916
2900 50106 7926 0.03200442700000039
2900 50866 7942 0.032989697999999734
2900 49617 7923 0.031664640999998994
2900 52425 7891 0.03322465299999955
2900 49782 7979 0.03173648399999962
2900 48885 7983 0.031332186000000206
2900 50907 7918 0.03234604699999899
3000 54054 8189 0.03422824999999996
3000 56798 8076 0.03591655199999977
3000 52287 8240 0.03313961499999962
3000 53870 8055 0.03410142699999952
3000 51840 8252 0.033049079000001313
3000 52475 8310 0.034062206999999844
3000 54897 8247 0.03479895999999982
3000 51573 8262 0.03325214400000043
3000 53311 8223 0.03395993999999902
3000 53764 8179 0.03461532100000042
3100 57864 8477 0.03619512599999908
3100 55118 8610 0.034698160000001366
3100 53395 8478 0.034688996999999944
3100 53980 8603 0.03317920100000116
3100 55515 8493 0.03451562100000061
3100 57400 8422 0.035514820999999586
3100 57692 8331 0.03584617599999973
3100 54872 8519 0.03453431500000015
3100 53029 8554 0.03355527499999944
3100 59437 8410 0.03764407499999933
3200 54411 8984 0.03444267899999964
3200 58345 8739 0.03627136700000122
3200 55485 8952 0.03518236499999894
