Size C S Time
100 882 145 0.0003207260000000489
100 917 156 0.00032292500000002944
100 864 151 0.0002928690000000289
100 905 143 0.0003152279999999452
100 821 146 0.00037937299999996066
100 930 149 0.00032365899999997616
100 878 144 0.0003126619999999636
100 908 140 0.0002983669999999661
100 840 141 0.00028187200000001633
100 813 142 0.0002734420000000126
100 889 147 0.00033612100000002254
100 863 132 0.0003001999999999727
100 919 154 0.00032365800000000444
100 846 147 0.0003067969999999698
100 917 139 0.00029799999999996496
100 828 153 0.0002818719999999608
100 859 151 0.0002925029999999995
100 858 150 0.0003133949999999941
100 803 140 0.0002840720000000241
100 873 143 0.0003064309999999959
100 951 143 0.0003262239999999861
100 975 149 0.00031706099999995185
100 921 144 0.00030166600000003374
100 795 138 0.00026867699999999495
100 957 145 0.00034271899999999134
100 873 152 0.0003115629999999592
100 862 144 0.000287370000000009
100 813 144 0.00027637400000002366
100 863 141 0.0002873709999999807
100 934 150 0.0003082630000000308
100 897 146 0.0003342880000000159
100 812 151 0.00029030299999999176
100 847 147 0.00030203200000000763
100 838 148 0.0002873709999999807
100 860 146 0.00028956999999996125
100 828 147 0.00030423100000004366
100 931 145 0.00035847999999999436
100 941 145 0.0003265900000000155
100 900 139 0.00031119599999995806
100 959 146 0.0003115630000000147
100 866 148 0.0002917689999999973
100 863 150 0.00028993600000004616
100 816 148 0.0002793070000000064
100 865 155 0.0003207259999999934
100 987 147 0.0003328219999999549
100 816 155 0.0002972679999999617
100 874 145 0.00030973000000000805
100 940 140 0.0003049649999999904
100 919 146 0.00030936300000006245
100 805 161 0.0002928690000000289
100 858 142 0.00029506800000000943
100 835 153 0.00029506800000000943
100 904 138 0.00030313199999998375
100 810 155 0.00028810400000001124
100 886 145 0.0002936020000000594
100 954 149 0.00031119599999995806
100 871 139 0.0002851720000000002
100 876 149 0.0003045980000000448
100 852 158 0.0003078970000000014
100 915 141 0.00031779399999998237
100 863 151 0.00028956899999998953
100 838 152 0.0002848049999999436
100 809 142 0.00028150599999998693
100 848 153 0.00030349899999992935
100 879 150 0.00030239899999995323
100 890 144 0.0003122950000000735
100 792 145 0.00026941000000002546
100 855 148 0.0002870039999999241
100 888 148 0.00029616799999998555
100 850 140 0.00029506800000000943
